zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
133,abbreviations,Sommige vuurtorens zijn omgebouwd tot musea of vakantieverblijven.,Sommige vuurtorens zijn omgebouwd tot musea of vakantieverblijven.,0,0,5.640628310627572,5.640628310627572,0.0
133,combined,Sommige vuurtorens zijn omgebouwd tot musea of vakantieverblijven.,Sommige vuurtorens zijn omgebouwd tot musea of vakantieverblijven.,0,0,5.640628310627572,5.640628310627572,0.0
134,synonyms,De architectuur van vuurtorens varieert enorm per regio en tijdperk.,De architectuur van vuurtorens variëren enorm per gebied en tijdperk.,3,3,16.31596571779241,103.36501289918138,87.04904718138897
134,abbreviations,De architectuur van vuurtorens varieert enorm per regio en tijdperk.,De architectuur van vuurtorens varieert enorm p. regio en tijdperk.,1,1,16.31596571779241,186.20172773766802,169.8857620198756
134,combined,De architectuur van vuurtorens varieert enorm per regio en tijdperk.,De architectuur van vuurtorens variëren enorm per gebied en tijdperk.,4,4,16.31596571779241,103.36501289918138,87.04904718138897
135,synonyms,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,0,0,3.5720534705331555,3.5720534705331555,0.0
135,abbreviations,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,0,0,3.5720534705331555,3.5720534705331555,0.0
135,combined,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,Scandinavische vuurtorens zijn vaak gestroomlijnd en functioneel ontworpen.,0,0,3.5720534705331555,3.5720534705331555,0.0
136,synonyms,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,1,1,29.316212751027418,29.316212751027418,0.0
136,abbreviations,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,0,0,29.316212751027418,29.316212751027418,0.0
136,combined,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,Mediterrane exemplaren tonen meer decoratieve elementen en ornamenten.,1,1,29.316212751027418,29.316212751027418,0.0
137,synonyms,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,1,1,2.79780573025178,2.79780573025178,0.0
137,abbreviations,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,0,0,2.79780573025178,2.79780573025178,0.0
137,combined,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,Britse vuurtorens staan bekend om hun robuuste stenen constructies.,1,1,2.79780573025178,2.79780573025178,0.0
138,synonyms,Amerikaanse vuurtorens aan de oostkust combineren functionaliteit met elegantie.,Amerikaanse vuurtorens aan de oostkust combineren functionaliteit met elegantie.,0,0,6.548351563622875,6.548351563622875,0.0
138,abbreviations,Amerikaanse vuurtorens aan de oostkust combineren functionaliteit met elegantie.,Amerikaanse vuurtorens a.d. oostkust combineren functionaliteit met elegantie.,1,1,6.548351563622875,31.217815301950065,24.669463738327188
138,combined,Amerikaanse vuurtorens aan de oostkust combineren functionaliteit met elegantie.,Amerikaanse vuurtorens a.d. oostkust combineren functionaliteit met elegantie.,1,1,6.548351563622875,31.217815301950065,24.669463738327188
139,synonyms,De hoogte van een vuurtoren hangt af van de geografische omgeving.,De hoogte van een vuurtoren hangt af van de geografische omgeving.,1,1,9.235751818181159,9.235751818181159,0.0
139,abbreviations,De hoogte van een vuurtoren hangt af van de geografische omgeving.,De hoogte van een vuurtoren hangt af v.d. geografische omgeving.,3,3,9.235751818181159,18.20950712136883,8.973755303187671
139,combined,De hoogte van een vuurtoren hangt af van de geografische omgeving.,De hoogte v.e. vuurtoren hangt af v.d. geografische omgeving.,4,4,9.235751818181159,24.42404256529692,15.18829074711576
140,synonyms,Op hoge kliffen volstaat een relatief lage toren.,Op hoge kliffen volstaat een relatief lage toren.,0,0,12.83840983834766,12.83840983834766,0.0
140,abbreviations,Op hoge kliffen volstaat een relatief lage toren.,Op hoge kliffen volstaat een relatief lage toren.,0,0,12.83840983834766,12.83840983834766,0.0
140,combined,Op hoge kliffen volstaat een relatief lage toren.,Op hoge kliffen volstaat een relatief lage toren.,0,0,12.83840983834766,12.83840983834766,0.0
141,synonyms,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,0,0,29.515495660680862,29.515495660680862,0.0
141,abbreviations,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,0,0,29.515495660680862,29.515495660680862,0.0
141,combined,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,Aan vlakke kusten zijn torens van vijftig meter of meer noodzakelijk.,0,0,29.515495660680862,29.515495660680862,0.0
142,synonyms,Extreme weersomstandigheden stellen vuurtorens op de proef.,Extreme weersomstandigheden stellen vuurtorens op de proef.,1,1,6.1559651525901735,6.1559651525901735,0.0
142,abbreviations,Extreme weersomstandigheden stellen vuurtorens op de proef.,Extreme weersomstandigheden stellen vuurtorens op de proef.,0,0,6.1559651525901735,6.1559651525901735,0.0
142,combined,Extreme weersomstandigheden stellen vuurtorens op de proef.,Extreme weersomstandigheden stellen vuurtorens op de proef.,1,1,6.1559651525901735,6.1559651525901735,0.0
143,synonyms,Stormen met golven van twintig meter hoog beuken tegen de fundamenten.,Stormen met golven van twintig meter hoog beuken tegen de grond.,1,1,8.181912420877342,11.101758227733107,2.919845806855765
143,abbreviations,Stormen met golven van twintig meter hoog beuken tegen de fundamenten.,Stormen met golven van twintig meter hoog beuken tegen de fundamenten.,0,0,8.181912420877342,8.181912420877342,0.0
143,combined,Stormen met golven van twintig meter hoog beuken tegen de fundamenten.,Stormen met golven van twintig meter hoog beuken tegen de grond.,1,1,8.181912420877342,11.101758227733107,2.919845806855765
144,synonyms,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,0,0,4.586388088171914,4.586388088171914,0.0
144,abbreviations,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,0,0,4.586388088171914,4.586388088171914,0.0
144,combined,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,Ingenieurs ontwikkelden speciale constructietechnieken om deze krachten te weerstaan.,0,0,4.586388088171914,4.586388088171914,0.0
145,synonyms,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,0,0,3.122728537462658,3.122728537462658,0.0
145,abbreviations,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,0,0,3.122728537462658,3.122728537462658,0.0
145,combined,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,Sommige vuurtorens zijn gebouwd op rotsen midden in zee.,0,0,3.122728537462658,3.122728537462658,0.0
146,synonyms,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,1,1,9.440559527184927,9.440559527184927,0.0
146,abbreviations,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,0,0,9.440559527184927,9.440559527184927,0.0
146,combined,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,De bouw van deze offshore vuurtorens vergde jaren van gevaarlijk werk.,1,1,9.440559527184927,9.440559527184927,0.0
147,synonyms,Betonnen en gietijzeren constructies verdrongen geleidelijk traditionele steenbouw.,Betonnen en gietijzeren constructies vervangen geleidelijk traditionele steenbouw.,1,1,20.254200422656165,15.925003607256373,-4.329196815399792
147,abbreviations,Betonnen en gietijzeren constructies verdrongen geleidelijk traditionele steenbouw.,Betonnen en gietijzeren constructies verdrongen geleidelijk traditionele steenbouw.,0,0,20.254200422656165,20.254200422656165,0.0
147,combined,Betonnen en gietijzeren constructies verdrongen geleidelijk traditionele steenbouw.,Betonnen en gietijzeren constructies vervangen geleidelijk traditionele steenbouw.,1,1,20.254200422656165,15.925003607256373,-4.329196815399792
148,synonyms,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,0,0,18.472396766652153,18.472396766652153,0.0
148,abbreviations,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,0,0,18.472396766652153,18.472396766652153,0.0
148,combined,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,Ondanks modernisering blijven vuurtorens symbolen van hoop en veiligheid.,0,0,18.472396766652153,18.472396766652153,0.0
149,synonyms,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,0,0,220.46417576891852,220.46417576891852,0.0
149,abbreviations,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,0,0,220.46417576891852,220.46417576891852,0.0
149,combined,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,Hun licht doorboort de duisternis en biedt oriëntatie aan verdwaalde reizigers.,0,0,220.46417576891852,220.46417576891852,0.0
150,synonyms,Kunstenaars en schrijvers vinden inspiratie in de romantiek van vuurtorens.,Kunstenaars en schrijvers ontmoeten inspiratie in de romantiek van vuurtorens.,1,1,7.5605576006886155,38.902912761610125,31.34235516092151
150,abbreviations,Kunstenaars en schrijvers vinden inspiratie in de romantiek van vuurtorens.,Kunstenaars en schrijvers vinden inspiratie in de romantiek van vuurtorens.,0,0,7.5605576006886155,7.5605576006886155,0.0
150,combined,Kunstenaars en schrijvers vinden inspiratie in de romantiek van vuurtorens.,Kunstenaars en schrijvers ontmoeten inspiratie in de romantiek van vuurtorens.,1,1,7.5605576006886155,38.902912761610125,31.34235516092151
151,synonyms,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,0,0,46.596577621231226,46.596577621231226,0.0
151,abbreviations,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,0,0,46.596577621231226,46.596577621231226,0.0
151,combined,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,Schilderijen en gedichten vangen de eenzame schoonheid van deze wachters.,0,0,46.596577621231226,46.596577621231226,0.0
152,synonyms,Zelfs in ons digitale tijdperk behouden vuurtorens hun mystieke aantrekkingskracht.,Zelfs in ons digitale tijdperk bewaren vuurtorens hun mystieke aantrekkingskracht.,1,1,10.59364415977211,10.953090184865331,0.3594460250932219
152,abbreviations,Zelfs in ons digitale tijdperk behouden vuurtorens hun mystieke aantrekkingskracht.,Zelfs in ons digitale tijdperk behouden vuurtorens hun mystieke aantrekkingskracht.,0,0,10.59364415977211,10.59364415977211,0.0
152,combined,Zelfs in ons digitale tijdperk behouden vuurtorens hun mystieke aantrekkingskracht.,Zelfs in ons digitale tijdperk bewaren vuurtorens hun mystieke aantrekkingskracht.,1,1,10.59364415977211,10.953090184865331,0.3594460250932219
153,synonyms,Speelgoed heeft altijd een belangrijke rol gespeeld in de ontwikkeling van kinderen.,Speelgoed heeft altijd een belangrijke functie gespeeld in de ontwikkeling van kinderen.,3,3,3.2611188734524323,6.883616408211867,3.6224975347594346
153,abbreviations,Speelgoed heeft altijd een belangrijke rol gespeeld in de ontwikkeling van kinderen.,Speelgoed heeft altijd een belangrijke rol gespeeld in de ontwikkeling van kinderen.,0,0,3.2611188734524323,3.2611188734524323,0.0
153,combined,Speelgoed heeft altijd een belangrijke rol gespeeld in de ontwikkeling van kinderen.,Speelgoed heeft altijd een belangrijke functie gespeeld in de ontwikkeling van kinderen.,3,3,3.2611188734524323,6.883616408211867,3.6224975347594346
154,synonyms,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,0,0,2.9839807879723503,2.9839807879723503,0.0
154,abbreviations,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,0,0,2.9839807879723503,2.9839807879723503,0.0
154,combined,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,Archeologen hebben speelgoed gevonden dat meer dan vierduizend jaar oud is.,0,0,2.9839807879723503,2.9839807879723503,0.0
155,synonyms,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,0,0,3.429451316078476,3.429451316078476,0.0
155,abbreviations,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,0,0,3.429451316078476,3.429451316078476,0.0
155,combined,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,In het oude Egypte speelden kinderen met poppen gemaakt van klei en hout.,0,0,3.429451316078476,3.429451316078476,0.0
156,synonyms,Kleine modellen van dieren en wagens werden gebruikt voor fantasiespel.,Kleine modellen van dieren en wagens werden gebruikt voor fantasiespel.,0,0,27.254104962163005,27.254104962163005,0.0
156,abbreviations,Kleine modellen van dieren en wagens werden gebruikt voor fantasiespel.,Kleine modellen van dieren en wagens werden gebruikt vr fantasiespel.,1,1,27.254104962163005,143.18390070322857,115.92979574106556
156,combined,Kleine modellen van dieren en wagens werden gebruikt voor fantasiespel.,Kleine modellen van dieren en wagens werden gebruikt vr fantasiespel.,1,1,27.254104962163005,143.18390070322857,115.92979574106556
